cod_cliente,clt_nombre,clit_apellido_paterno,clit_apellido_materno,clt_fec_nac,clt_direcc,clt_sexo,clt_pais_nac,clt_nacionalidad,clt_tipo,clt_razon_social,clt_fec_constitucion
22884589,Hugo,Portillo,Ureña,1914-12-23,Avenida Sur Aponte 176 Interior 751 -- San Bernardo de la Montaña --  TAMPS 79372-3261,H,México,México,1,,
86905428,Lucas,Carrero,Segura,1921-08-19,Eje vial México 801 517 -- San Roberto de la Montaña --  SON 57524,H,México,México,1,,
59951278,Aida,Bueno,Garica,1929-11-28,Eje vial Chad 664 476 -- San Jacobo los altos --  DGO 61773-4542,H,México,México,1,,
20530600,Raúl,Téllez,Gaona,1965-10-01,Cerrada Sur Alemán 159 Interior 094 -- Nueva Estonia --  DGO 76317,H,México,México,1,,
67247998,Adalberto,Olivares,Prieto,1989-04-03,Avenida Camerún 345 Interior 855 -- San Pedro de la Montaña --  CHIH 34641-4756,H,México,México,1,,
86063340,Eloisa,Osorio,Prieto,1911-08-27,Ampliación Ramón 607 Interior 883 -- San Rebeca los altos --  QRO 36711,H,México,México,1,,
69666544,Rufino,Casanova,Solano,1920-10-23,Circuito Argentina 357 Interior 606 -- Vieja República Checa --  DF 47009,H,México,México,1,,
01384833,Esmeralda,Robles,Barajas,1992-05-04,Eje vial Acosta 230 148 -- San José Manuél de la Montaña --  MEX 82513-2566,H,México,México,1,,
40099323,Patricia,Pérez,Cabrera,1986-04-30,Cerrada República Popular Democrática de Corea 064 Edif. 998  --  Depto. 141 -- San Sergio los altos --  CHIS 79146-9553,H,México,México,1,,
36313754,Gregorio,Aguilar,Bañuelos,1970-09-25,Peatonal Norte Chavarría 226 Interior 700 -- Nueva República Unida de Tanzanía --  BC 38329-4452,H,México,México,1,,
12276011,Óscar,Cabrera,Lira,1979-12-17,Retorno Sur Jimínez 583 Interior 389 -- Nueva Serbia --  CHIH 90969,H,México,México,1,,
86579360,Jos,Barreto,Pulido,1962-03-06,Viaducto Colima 394 Interior 335 -- San Marisela de la Montaña --  OAX 69969,H,México,México,1,,
33311654,Aldo,Estévez,Armenta,1953-10-20,Calle México 811 Interior 101 -- Vieja Dinamarca --  JAL 59182,H,México,México,1,,
51996581,Lilia,Irizarry,Razo,1923-02-09,Viaducto Norte Anaya 048 Edif. 477  --  Depto. 512 -- San Espartaco de la Montaña --  SLP 81539,H,México,México,1,,
07912511,Roberto,Pichardo,Garza,1912-11-13,Prolongación Camboya 610 887 -- San Teresa los altos --  COL 76130-5309,H,México,México,1,,
53451279,Soledad,Maya,Carrión,1981-04-26,Callejón Norte Jiménez 784 Interior 003 -- Nueva República Centroafricana --  Q. ROO 56475-4582,H,México,México,1,,
09491243,Nancy,Herrera,Soliz,1927-09-24,Pasaje Tamaulipas 937 Interior 143 -- Vieja Micronesia --  NAY 34291-7483,H,México,México,1,,
87393521,Cornelio,Roldán,Correa,1955-01-01,Ampliación Marín 430 210 -- San Gabriel los altos --  ZAC 82283-1740,H,México,México,1,,
90641596,Luis,Salazar,Jaimes,1954-12-11,Calzada Sur Arteaga 002 965 -- Vieja Yemen --  ZAC 05657,H,México,México,1,,
26527222,Catalina,Montaño,Marroquín,1993-06-18,Corredor Puebla 999 Interior 324 -- San Silvia de la Montaña --  COL 17446,H,México,México,1,,
05592333,Horacio,Arredondo,González,1973-04-10,Corredor Enríquez 597 Interior 160 -- San Elisa de la Montaña --  CHIH 30064-6187,H,México,México,1,,
43231454,Gloria,Armendáriz,Yáñez,1972-12-15,Calzada Croacia 229 448 -- Nueva Bangladesh --  SIN 84347,H,México,México,1,,
47366220,Elvia,Palacios,Segura,1998-01-23,Avenida Tlaxcala 801 867 -- San Isaac los bajos --  CHIS 37117,H,México,México,1,,
78570153,Jacobo,Vera,Báez,1924-03-25,Andador Polonia 552 Interior 043 -- Vieja Túnez --  TAMPS 77911-3065,H,México,México,1,,
30889958,Georgina,Quezada,Nazario,1936-02-20,Eje vial Salinas 828 Interior 049 -- San Sara los bajos --  CAMP 75988,H,México,México,1,,
19656588,Berta,Montes,Madrid,1914-07-06,Andador Indonesia 892 Edif. 554  --  Depto. 720 -- Nueva Kiribati --  TAB 08323-3444,H,México,México,1,,
15356376,Alejandro,Benavídez,Burgos,1938-10-17,Viaducto Bhután 857 Edif. 204  --  Depto. 749 -- Vieja Islandia --  SIN 14389,H,México,México,1,,
93626408,Víctor,Yáñez,Lomeli,1990-11-11,Corredor Grecia 316 Interior 553 -- Nueva Zambia --  JAL 55117-9386,H,México,México,1,,
73767367,Florencia,Frías,Valdivia,1984-09-14,Diagonal Durango 432 Edif. 713  --  Depto. 720 -- San Alfredo de la Montaña --  COL 00807,H,México,México,1,,
35572893,Gloria,Garibay,Barreto,1918-11-08,Diagonal Puebla 887 868 -- San Alfonso los bajos --  MICH 26323,H,México,México,1,,
63841060,Dolores,Dueñas,Orellana,1971-11-06,Cerrada Guanajuato 435 Interior 504 -- San Georgina los bajos --  GRO 20950-3674,H,México,México,1,,
70194616,Pedro,Rocha,Mena,1943-03-29,Corredor Veracruz de Ignacio de la Llave 736 873 -- Vieja Micronesia --  CHIS 67882,H,México,México,1,,
54434066,Aida,Fierro,Alvarado,1977-04-17,Continuación Yucatán 556 Interior 631 -- San Nicolás de la Montaña --  Q. ROO 63820,H,México,México,1,,
99837167,Cecilia,Alvarez,Alonso,1933-05-10,Privada Bolivia 713 Edif. 705  --  Depto. 291 -- San Eugenia los bajos --  CAMP 97760,H,México,México,1,,
87305708,Angélica,Chávez,Flórez,2001-05-04,Retorno Sur Urrutia 194 Edif. 422  --  Depto. 310 -- San Esperanza los altos --  GRO 50867,H,México,México,1,,
32587999,Florencia,Guillen,León,1943-10-23,Periférico Chihuahua 099 757 -- Vieja Andorra --  TLAX 36542,H,México,México,1,,
98461301,Eugenia,Rincón,Centeno,1994-04-23,Avenida Alfaro 328 175 -- San Alma los bajos --  NAY 34476,H,México,México,1,,
62953009,Lucía,Cisneros,Barragán,1942-02-28,Pasaje Norte Salazar 748 Interior 106 -- Nueva Zimbabwe --  SLP 97194,H,México,México,1,,
67598700,Magdalena,Cardona,Alba,1968-08-29,Privada Tamaulipas 704 Edif. 223  --  Depto. 571 -- San Esmeralda de la Montaña --  TAMPS 57136-4505,H,México,México,1,,
46331212,Daniel,Saldaña,Aguilera,1960-04-02,Ampliación Venegas 276 Edif. 103  --  Depto. 759 -- Vieja Turkmenistán --  OAX 66241-6690,H,México,México,1,,
47385610,Luis Manuel,Gracia,Laboy,1940-06-15,Ampliación Velasco 453 Edif. 660  --  Depto. 672 -- Vieja Omán --  TAMPS 19419,H,México,México,1,,
63707298,Eduardo,Ávila,Quezada,1980-03-18,Periférico Norte Fernández 496 Interior 127 -- San Israel de la Montaña --  TLAX 25810-8137,H,México,México,1,,
99988159,Silvia,Quezada,Dávila,1989-07-24,Privada Colima 995 Edif. 996  --  Depto. 046 -- Vieja Guinea Bissau --  CAMP 35907-2604,H,México,México,1,,
77614179,Zeferino,Menéndez,Lucio,1942-09-16,Pasaje Norte Tamez 669 Edif. 951  --  Depto. 075 -- Nueva Venezuela --  MOR 13589-8954,H,México,México,1,,
62066754,Marisela,Casas,Laboy,1971-12-07,Prolongación Norte Hurtado 527 173 -- Nueva Vietman --  CHIH 95903-5234,H,México,México,1,,
09767249,Francisco,Mendoza,Velázquez,1957-06-30,Corredor Zacatecas 293 Edif. 951  --  Depto. 621 -- San Pamela los altos --  Q. ROO 09198-5013,H,México,México,1,,
04626916,Eva,Mora,García,1915-11-10,Diagonal Campos 359 Edif. 904  --  Depto. 356 -- San Bruno los altos --  QRO 49973-5794,H,México,México,1,,
83977114,Lilia,Romero,Holguín,1980-11-13,Ampliación Michoacán de Ocampo 482 Interior 885 -- Nueva Zimbabwe --  TAB 70225-3481,H,México,México,1,,
08188335,Jacobo,Carrero,Tafoya,1941-11-16,Corredor Tabasco 225 Edif. 878  --  Depto. 839 -- Nueva Yemen --  SIN 97155-8677,H,México,México,1,,
63498981,Celia,Carranza,Portillo,1997-06-25,Ampliación Tabasco 745 861 -- San Miriam los bajos --  COAH 69371,H,México,México,1,,
59659846,Armando,de Jesús,Madrid,1949-11-30,Boulevard Rwanda 106 Edif. 217  --  Depto. 362 -- San Carla de la Montaña --  COAH 00821,H,México,México,1,,
53214652,Laura,Pérez,Ríos,1987-05-04,Peatonal Oaxaca 681 Edif. 108  --  Depto. 895 -- Nueva Albania --  MOR 41193-6867,H,México,México,1,,
39795588,Helena,Fonseca,Manzanares,1951-03-20,Callejón Ulibarri 371 961 -- Nueva Islas Salomón --  AGS 73540,H,México,México,1,,
42723288,Marcos,Samaniego,Villareal,1923-06-29,Periférico Turkmenistán 235 Interior 615 -- San José los bajos --  COL 89258,H,México,México,1,,
62839938,Emilio,Almaraz,Valentín,1997-05-03,Cerrada Norte Villanueva 894 Interior 376 -- Nueva Filipinas --  MOR 55575,H,México,México,1,,
22870049,Juan,Ornelas,Zedillo,1982-05-09,Retorno Aguascalientes 056 977 -- San Rosa los altos --  COL 35724,H,México,México,1,,
25137392,Estela,Granado,Olvera,1981-04-21,Viaducto Durango 827 Interior 753 -- San Adán los altos --  SON 47992,H,México,México,1,,
46640093,Jacinto,Ruiz,Saiz,1916-06-22,Pasaje Sur Tafoya 648 Edif. 220  --  Depto. 687 -- Nueva Islas Marshall --  AGS 38996-0347,H,México,México,1,,
85456198,Bruno,Medrano,Rael,1986-11-09,Diagonal República Unida de Tanzanía 417 168 -- San Serafín los altos --  SON 62356-5530,H,México,México,1,,
35884880,Jorge Luis,Terrazas,Cruz,1991-07-14,Retorno Chacón 865 557 -- San Sergio de la Montaña --  COL 53258-7184,H,México,México,1,,
97092353,Noemí,Berríos,Zepeda,1997-12-08,Avenida Sonora 551 Edif. 921  --  Depto. 445 -- Nueva Arabia Saudita --  TAB 86017-0089,H,México,México,1,,
18462999,Javier,Sauceda,Valles,1984-08-29,Callejón Norte Aranda 840 Interior 186 -- San María Teresa los altos --  JAL 19937-8560,H,México,México,1,,
27621172,Carmen,Regalado,Gamboa,1990-04-20,Ampliación Arevalo 632 Edif. 667  --  Depto. 976 -- San Nayeli los altos --  VER 18252,H,México,México,1,,
53287724,Maximiliano,Gurule,Gamez,1949-07-29,Calle México 677 276 -- Nueva Cabo Verde --  DF 60519,H,México,México,1,,
22223104,Benito,Rosas,Alvarez,1908-07-05,Corredor Jaramillo 592 Edif. 829  --  Depto. 880 -- Vieja Georgia --  QRO 61549-5327,H,México,México,1,,
83486067,Gerardo,Olivera,Posada,1912-08-21,Corredor Sur Ruiz 143 734 -- San Gustavo los altos --  YUC 39846,H,México,México,1,,
62138277,José María,Lebrón,Palomino,1963-02-12,Viaducto Cuba 093 Edif. 242  --  Depto. 955 -- San Florencia de la Montaña --  MEX 63362,H,México,México,1,,
77936363,Isaac,Nazario,Magaña,1976-08-31,Circunvalación Norte Acuña 403 540 -- San Amador los altos --  PUE 13754,H,México,México,1,,
78580930,Francisca,Zarate,Cortés,1922-01-06,Privada Heredia 040 Interior 891 -- San Sofía los bajos --  PUE 50786-7050,H,México,México,1,,
87722758,Amelia,Apodaca,Rosario,1994-03-07,Boulevard Norte Alcántar 877 839 -- San Sergio los bajos --  NL 07611,H,México,México,1,,
50906086,Indira,Ramírez,Hinojosa,1914-05-06,Continuación Norte Nazario 748 Interior 430 -- San Emilia de la Montaña --  AGS 46437-0121,H,México,México,1,,
04270881,Serafín,Briseño,Montenegro,1943-08-06,Periférico Guanajuato 810 189 -- Nueva República Unida de Tanzanía --  AGS 62452-5805,H,México,México,1,,
26485751,Estela,Gracia,Cisneros,1905-07-13,Prolongación Norte Ochoa 848 Interior 957 -- San Ignacio los bajos --  AGS 44989,H,México,México,1,,
20436803,Pamela,Cantú,Padrón,1911-09-17,Prolongación Norte Roybal 455 737 -- San Jesús los altos --  NAY 56756-4681,H,México,México,1,,
67149292,Gloria,Vázquez,Esparza,1928-06-07,Privada Distrito Federal 103 Interior 576 -- San Micaela los altos --  VER 03926-8530,H,México,México,1,,
00114202,Miriam,Barrera,Castañeda,1991-08-08,Avenida Somalia 565 533 -- Vieja República Dominicana --  OAX 47626-3461,H,México,México,1,,
08795984,Jaime,Muñiz,Gutiérrez,1926-09-13,Retorno Norte Gallardo 664 Interior 996 -- San Jorge los altos --  QRO 48799,H,México,México,1,,
15788344,Hilda,Armendáriz,Casas,1928-01-17,Retorno Norte Trejo 139 Edif. 023  --  Depto. 138 -- San Blanca los altos --  HGO 81440-8896,H,México,México,1,,
45559334,Úrsula,Vigil,Carrillo,1975-03-22,Retorno Quintana Roo 939 240 -- San Olga los altos --  COAH 17405-8781,H,México,México,1,,
63629378,Bernabé,Valdés,Montalvo,1932-01-22,Avenida Quintana Roo 612 951 -- Nueva Camerún --  DF 35767-0076,H,México,México,1,,
38649875,Lorenzo,Blanco,Núñez,1947-11-28,Avenida Zacatecas 330 Edif. 017  --  Depto. 498 -- Nueva Santa Lucía --  SLP 95295,H,México,México,1,,
14086304,Celia,Rincón,Carrera,1979-07-31,Callejón Lugo 052 Edif. 009  --  Depto. 886 -- Nueva Guinea Bissau --  SON 39345,H,México,México,1,,
02290461,Frida,Prado,Roldán,1982-10-12,Peatonal Cardenas 259 625 -- San Mayte los altos --  SLP 27283-2321,H,México,México,1,,
57188270,Bianca,Menchaca,Cabán,1925-08-28,Circuito Sur Garrido 023 Interior 683 -- Vieja Gabón --  CHIS 26991,H,México,México,1,,
48217910,Mateo,Esquibel,Prieto,1962-09-02,Pasaje Robles 418 Interior 906 -- San Hernán los altos --  YUC 47928-2733,H,México,México,1,,
22671233,Abelardo,Zaragoza,Navarro,1967-08-20,Cerrada Nieto 447 Interior 099 -- Nueva Togo --  JAL 01389,H,México,México,1,,
75352707,Carlos,Villareal,Palacios,1921-01-06,Avenida Sur Vega 498 Edif. 373  --  Depto. 230 -- San Gonzalo los altos --  SON 49409,H,México,México,1,,
58822739,Cynthia,Esparza,Lovato,1955-03-27,Retorno Bulgaria 991 Interior 143 -- Vieja Sierra Leona --  BC 77096,H,México,México,1,,
26832616,Hermelinda,Delgado,Carrera,1962-04-30,Circunvalación Curiel 700 Interior 788 -- Vieja Irlanda --  PUE 43922,H,México,México,1,,
31882590,Micaela,Sierra,Castro,1967-09-09,Viaducto Roque 054 Interior 595 -- San Federico los altos --  BC 71875,H,México,México,1,,
85915770,Cynthia,Raya,Duarte,1979-06-23,Retorno Sur Palomo 049 912 -- Nueva Kirguistán --  CAMP 05643-8020,H,México,México,1,,
07422805,Rosario,Colón,Moya,1945-09-13,Circuito Ibarra 080 Interior 450 -- San Germán los altos --  NAY 35784,H,México,México,1,,
90155468,Tania,Maya,Flórez,1954-05-19,Viaducto Norte Balderas 924 599 -- San Araceli de la Montaña --  SIN 89711-4666,H,México,México,1,,
85130876,Rodolfo,Pabón,Reséndez,1943-04-01,Diagonal Nayarit 347 Interior 632 -- Nueva Chipre --  TAMPS 03517-7628,H,México,México,1,,
10941188,Eugenio,Armendáriz,de Anda,1922-08-15,Calzada Sur Ceja 658 Edif. 086  --  Depto. 630 -- Nueva República de Moldova --  JAL 17838-7753,H,México,México,1,,
22357052,Ana Luisa,Becerra,Heredia,1956-09-15,Circuito Bravo 785 Edif. 407  --  Depto. 836 -- San Sofía de la Montaña --  CHIH 54790,H,México,México,1,,
98951550,Felipe,Rosado,Dueñas,1940-09-09,Calle Nuevo León 708 Edif. 266  --  Depto. 929 -- San Mario los bajos --  MOR 56324,H,México,México,1,,
44156206,Ernesto,Mayorga,Meraz,1966-10-31,Callejón Mongolia 040 Edif. 440  --  Depto. 018 -- San Luz los bajos --  BCS 17057,H,México,México,1,,
13834234,Yeni,Nava,Salinas,1909-12-11,Corredor Morelos 003 805 -- Nueva Liberia --  MEX 67387-5967,H,México,México,1,,
96904541,Marcela,Portillo,Osorio,1914-01-16,Peatonal Polanco 408 Interior 836 -- Nueva Letonia --  COL 37341-9664,H,México,México,1,,
67718184,María,Huerta,Montero,1958-06-18,Continuación Cervantes 032 815 -- Vieja Nueva Zelandia --  YUC 83677-9113,H,México,México,1,,
73154990,Federico,Chavarría,Merino,1910-08-09,Cerrada Norte Bernal 180 046 -- San Angélica los altos --  MOR 76144,H,México,México,1,,
72692332,Felix,Ramírez,Hernádez,1993-01-30,Peatonal Guillen 557 164 -- Nueva Eslovaquia --  PUE 75885-1496,H,México,México,1,,
22754820,Olga,Páez,Reyes,1986-12-25,Callejón Liberia 071 Edif. 010  --  Depto. 378 -- Vieja Estonia --  CAMP 06539,H,México,México,1,,
56169997,Salma,Hernandes,Santacruz,1968-10-26,Circunvalación Rubio 481 Edif. 026  --  Depto. 018 -- San Alonso los altos --  TLAX 18898-1363,H,México,México,1,,
32339536,Francisco Javier,Elizondo,Salazar,1997-01-28,Corredor Liberia 934 Interior 051 -- San Víctor de la Montaña --  OAX 95422,H,México,México,1,,
63457421,Liliana,Ramos,Galindo,1939-06-05,Boulevard Norte Tamez 328 Edif. 026  --  Depto. 669 -- Nueva Turkmenistán --  MEX 57543,H,México,México,1,,
63535914,Felipe,Yáñez,Amaya,1951-06-14,Peatonal Acuña 614 054 -- Vieja Ghana --  CHIH 41230,H,México,México,1,,
73691181,Germán,Tamez,Tapia,1931-06-13,Avenida Orosco 091 Interior 716 -- San Adán de la Montaña --  DGO 20684-1622,H,México,México,1,,
83126192,Jorge,Venegas,Vela,1911-09-01,Boulevard Norte Ceballos 689 498 -- Nueva República Democrática Popular Lao --  MICH 94983-3073,H,México,México,1,,
02351711,Margarita,Toro,Mireles,1967-10-18,Cerrada Osorio 988 357 -- San Rocío los bajos --  CAMP 62908,H,México,México,1,,
38141720,María del Carmen,Carreón,Yáñez,1909-08-15,Pasaje Tailandia 491 312 -- Vieja Bélgica --  MEX 61206-5041,H,México,México,1,,
17275644,Esther,Esparza,Verdugo,1978-03-26,Calzada Guanajuato 026 Interior 089 -- Nueva Noruega --  ZAC 03996-9906,H,México,México,1,,
70782813,Emilio,Solorzano,Burgos,1924-10-30,Andador Macías 665 Edif. 991  --  Depto. 146 -- Nueva Botswana --  CHIS 16979,H,México,México,1,,
39523600,Felipe,Burgos,Sáenz,1922-08-13,Continuación San Luis Potosí 860 Interior 205 -- Nueva Vanuatu --  COAH 39038,H,México,México,1,,
51792862,Luis Manuel,Quintana,Escobar,1968-09-04,Diagonal Baeza 800 Interior 529 -- Nueva Dominicana --  COL 48556,H,México,México,1,,
62393393,Miriam,Tello,Jiménez,1943-01-09,Circunvalación Sur Burgos 889 Interior 584 -- Nueva Dinamarca --  NAY 88766-6160,H,México,México,1,,
01705973,Felix,Ozuna,Serrato,1946-01-01,Continuación Bélgica 890 Interior 493 -- Nueva Angola --  HGO 35568,H,México,México,1,,
88334905,Sonia,Olivo,Colunga,1912-11-09,Corredor Norte Roybal 836 Edif. 996  --  Depto. 262 -- San María Cristina de la Montaña --  CAMP 59937,H,México,México,1,,
98956326,Miguel Ángel,Rodarte,Ríos,1942-09-13,Eje vial Padrón 285 727 -- San Andrea los altos --  GTO 71765,H,México,México,1,,
40297309,Ana María,Barrios,Roldán,1946-12-17,Ampliación Portugal 903 Edif. 280  --  Depto. 396 -- Vieja Swazilandia --  GTO 65136-9674,H,México,México,1,,
48313940,Sonia,Lucio,Godoy,1929-10-18,Cerrada Baja California 162 707 -- Nueva Japón --  BCS 11424,H,México,México,1,,
69094132,Jorge,Montalvo,Rael,1980-10-27,Privada Sur Fuentes 210 Edif. 749  --  Depto. 429 -- Vieja Lesotho --  COAH 81419-2301,H,México,México,1,,
16893849,Eduardo,Batista,Sierra,1924-11-27,Corredor San Marino 285 Interior 930 -- Vieja Sudán del Sur --  NL 93026-0019,H,México,México,1,,
88258690,Dulce,Valdés,Mejía,1957-07-02,Cerrada Pakistán 229 Interior 456 -- San Ángela los bajos --  SLP 49798,H,México,México,1,,
73749554,Gabriela,Sauceda,Elizondo,1926-09-09,Circunvalación Suecia 281 Edif. 088  --  Depto. 495 -- San Israel los altos --  BCS 58820-9403,H,México,México,1,,
81412907,Sofía,Botello,Bravo,1964-01-31,Periférico Posada 761 Interior 623 -- Nueva Guyana --  NL 59645-6294,H,México,México,1,,
83579905,Nadia,Duarte,Almaraz,1952-07-15,Viaducto República de Corea 718 Edif. 984  --  Depto. 501 -- Nueva Marruecos --  SLP 64248,H,México,México,1,,
44465773,Abigail,Echeverría,Casas,1950-01-21,Calzada Sur Rodarte 335 Edif. 017  --  Depto. 907 -- Vieja Brunei Darussalam --  GRO 98049-2682,H,México,México,1,,
70469639,Alta  Gracia,Corona,Alemán,1968-07-20,Diagonal Gaona 559 Interior 388 -- Vieja Honduras --  NL 85115-7595,H,México,México,1,,
62955911,Irene,Córdova,Nieto,1952-10-27,Diagonal Sur Nava 594 Edif. 207  --  Depto. 365 -- Vieja Timor-Leste --  VER 64036-5458,H,México,México,1,,
58762004,Julia,Rubio,Colunga,1956-03-12,Viaducto Campeche 745 Interior 783 -- Nueva Mongolia --  QRO 31583-6637,H,México,México,1,,
21417764,Manuel,Mateo,Rosado,1968-04-30,Circuito Sur Espino 674 Edif. 702  --  Depto. 407 -- Vieja Omán --  QRO 56377-4807,H,México,México,1,,
89805664,David,Palacios,Sanches,1920-06-16,Periférico Haití 693 Interior 640 -- Vieja Belice --  MEX 91522,H,México,México,1,,
36874576,Guadalupe,Nieves,Viera,1988-12-17,Periférico Norte Borrego 476 Interior 735 -- San Georgina los bajos --  MOR 24275-2683,H,México,México,1,,
20917098,Sofía,Fuentes,Trujillo,1939-10-23,Periférico Yemen 913 Interior 802 -- San Andrea los altos --  PUE 81157-1315,H,México,México,1,,
81894161,Leonor,Luevano,Lemus,1968-07-22,Viaducto Qatar 884 243 -- Vieja Bahamas --  CHIS 01707-4299,H,México,México,1,,
84493255,Anabel,Villanueva,Aguirre,2001-04-06,Periférico Cervantes 889 024 -- Vieja Côte d'Ivoire --  BCS 14120-8761,H,México,México,1,,
13293840,Rosalia,Farías,Terán,1923-01-11,Retorno Chile 648 Interior 206 -- Nueva Estonia --  HGO 76246-3039,H,México,México,1,,
